#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
432.00;1240.868;-5470.375;3096.043;  28.911; 548.2;331.846;3.555;11.171;7155.445;  0.000;  0.000;0.9000;6.05;0.00;-80.34;80.34;0.000;1412.749;-5428.528;3096.043;-174.83;39.651;28.896
433.00;1240.849;-5469.848;3095.768;  28.324; 535.5;331.944;3.638;10.927;7175.279;  0.000;  0.000;0.0000;2.03;0.00;-80.52;80.52;1.412;1413.150;-5427.889;3095.768;-174.85;0.000;28.896
434.00;1240.831;-5469.372;3095.518;  27.793; 542.2;332.032;4.024;10.927;7175.279;  0.000;  0.000;0.0000;0.25;-0.00;-80.67;80.67;1.422;1413.512;-5427.310;3095.518;-174.87;0.000;28.896
435.00;1240.811;-5468.889;3095.265;  27.255; 549.2;332.119;4.454;10.927;7175.279;  0.000;  0.000;0.0000;0.28;0.00;-80.82;80.82;1.431;1413.873;-5426.725;3095.265;-174.89;0.000;28.896
436.00;1240.789;-5468.401;3095.008;  26.710; 555.9;332.206;4.928;10.927;7175.279;  0.000;  0.000;0.0000;0.31;0.00;-80.98;80.98;1.440;1414.231;-5426.135;3095.008;-174.91;0.000;28.897
437.00;1240.766;-5467.906;3094.748;  26.158; 562.3;332.292;5.451;10.927;7175.279;  0.000;  0.000;0.0000;0.34;0.00;-81.12;81.12;1.449;1414.588;-5425.538;3094.748;-174.92;0.000;28.897
438.00;1240.741;-5467.407;3094.485;  25.599; 568.3;332.378;6.025;10.927;7175.279;  0.000;  0.000;0.0000;0.38;0.00;-81.26;81.26;1.456;1414.942;-5424.937;3094.485;-174.94;0.000;28.897
439.00;1240.714;-5466.903;3094.219;  25.035; 574.0;332.464;6.655;10.927;7175.279;  0.000;  0.000;0.0000;0.42;-0.00;-81.40;81.40;1.463;1415.295;-5424.330;3094.219;-174.96;0.000;28.897
440.00;1240.686;-5466.394;3093.950;  24.465; 579.2;332.549;7.345;10.927;7175.279;  0.000;  0.000;0.0000;0.47;0.00;-81.54;81.54;1.470;1415.646;-5423.719;3093.950;-174.98;0.000;28.897
441.00;1240.656;-5465.880;3093.678;  23.890; 584.0;332.633;8.098;10.927;7175.279;  0.000;  0.000;0.0000;0.52;0.00;-81.67;81.67;1.475;1415.995;-5423.104;3093.678;-175.00;0.000;28.897
442.00;1240.624;-5465.363;3093.404;  23.310; 588.2;332.717;8.918;10.927;7175.279;  0.000;  0.000;0.0000;0.57;-0.00;-81.80;81.80;1.480;1416.342;-5422.485;3093.405;-175.02;0.000;28.897
443.00;1240.592;-5464.843;3093.129;  22.726; 591.9;332.800;9.807;10.927;7175.279;  0.000;  0.000;0.0000;0.63;0.00;-81.92;81.92;1.484;1416.688;-5421.863;3093.129;-175.03;0.000;28.897
444.00;1240.557;-5464.320;3092.851;  22.138; 595.0;332.883;10.769;10.927;7175.279;  0.000;  0.000;0.0000;0.69;-0.00;-82.05;82.05;1.487;1417.032;-5421.237;3092.851;-175.05;0.000;28.897
445.00;1240.521;-5463.794;3092.572;  21.548; 597.5;332.964;11.804;10.927;7175.279;  0.000;  0.000;0.0000;0.76;0.00;-82.17;82.17;1.489;1417.375;-5420.610;3092.572;-175.07;0.000;28.897
446.00;1240.484;-5463.267;3092.291;  20.955; 599.3;333.045;12.913;10.927;7175.279;  0.000;  0.000;0.0000;0.83;-0.00;-82.29;82.29;1.491;1417.716;-5419.981;3092.291;-175.09;0.000;28.897
447.00;1240.446;-5462.738;3092.010;  20.360; 600.3;333.125;14.096;10.927;7175.279;  0.000;  0.000;0.0000;0.91;0.00;-82.40;82.40;1.492;1418.055;-5419.351;3092.010;-175.11;0.000;28.897
448.00;1240.406;-5462.210;3091.728;  19.765; 600.4;333.203;16.417;10.927;7175.279;  0.000;  0.000;0.0000;1.06;0.00;-82.51;82.51;1.494;1418.394;-5418.720;3091.728;-175.13;0.000;28.897
449.00;1240.366;-5461.682;3091.446;  19.170; 599.1;333.280;17.963;10.927;7175.279;  0.000;  0.000;0.0000;1.16;-0.00;-82.63;82.63;1.493;1418.731;-5418.090;3091.446;-175.15;0.000;28.897
450.00;1240.324;-5461.155;3091.165;  18.577; 596.9;333.356;19.586;10.927;7175.279;  0.000;  0.000;0.0000;1.26;-0.00;-82.74;82.74;1.491;1419.067;-5417.462;3091.165;-175.17;0.000;28.897
451.00;1240.281;-5460.631;3090.885;  17.986; 593.6;333.431;21.273;10.927;7175.279;  0.000;  0.000;0.0000;1.37;0.00;-82.85;82.85;1.487;1419.402;-5416.836;3090.885;-175.19;0.000;28.897
452.00;1240.238;-5460.111;3090.607;  17.399; 589.2;333.504;23.010;10.927;7175.279;  0.000;  0.000;0.0000;1.48;-0.00;-82.96;82.96;1.483;1419.736;-5416.214;3090.607;-175.21;0.000;28.898
453.00;1240.193;-5459.595;3090.331;  16.816; 583.8;333.575;24.779;10.927;7175.279;  0.000;  0.000;0.0000;1.58;0.00;-83.06;83.06;1.478;1420.070;-5415.596;3090.331;-175.23;0.000;28.898
454.00;1240.149;-5459.085;3090.057;  16.239; 577.4;333.644;26.560;10.927;7175.279;  0.000;  0.000;0.0000;1.69;0.00;-83.17;83.17;1.471;1420.403;-5414.984;3090.057;-175.25;0.000;28.898
455.00;1240.103;-5458.580;3089.786;  15.669; 569.9;333.712;28.331;10.927;7175.279;  0.000;  0.000;0.0000;1.79;-0.00;-83.28;83.28;1.463;1420.736;-5414.378;3089.786;-175.28;0.000;28.898
456.00;1240.057;-5458.083;3089.519;  15.107; 561.5;333.777;30.068;10.927;7175.279;  0.000;  0.000;0.0000;1.89;0.00;-83.38;83.38;1.454;1421.068;-5413.779;3089.519;-175.30;0.000;28.898
457.00;1240.011;-5457.594;3089.256;  14.553; 552.1;333.841;31.747;10.927;7175.279;  0.000;  0.000;0.0000;1.98;0.00;-83.49;83.49;1.443;1421.401;-5413.188;3089.256;-175.32;0.000;28.898
458.00;1239.965;-5457.114;3088.998;  14.009; 541.9;333.902;33.346;10.927;7175.279;  0.000;  0.000;0.0000;2.06;0.00;-83.60;83.60;1.431;1421.733;-5412.606;3088.998;-175.34;0.000;28.898
459.00;1239.919;-5456.643;3088.744;  13.476; 530.4;333.961;35.668;10.927;7175.279;  0.000;  0.000;0.0000;2.19;-0.00;-83.70;83.70;1.416;1422.066;-5412.033;3088.744;-175.37;0.000;28.898
460.00;1239.872;-5456.182;3088.496;  12.954; 518.5;334.018;36.582;10.927;7175.279;  0.000;  0.000;0.0000;2.22;0.00;-83.81;83.81;1.401;1422.399;-5411.471;3088.496;-175.39;0.000;28.898
461.00;1239.826;-5455.733;3088.253;  12.444; 506.3;334.073;37.401;10.927;7175.279;  0.000;  0.000;0.0000;2.24;0.00;-83.92;83.92;1.384;1422.732;-5410.919;3088.253;-175.42;0.000;28.898
462.00;1239.780;-5455.294;3088.016;  11.946; 493.9;334.125;38.110;10.927;7175.279;  0.000;  0.000;0.0000;2.25;0.00;-84.03;84.03;1.366;1423.066;-5410.379;3088.016;-175.44;0.000;28.898
463.00;1239.734;-5454.866;3087.785;  11.460; 481.5;334.175;38.700;10.927;7175.279;  0.000;  0.000;0.0000;2.26;0.00;-84.14;84.14;1.347;1423.400;-5409.849;3087.785;-175.47;0.000;28.898
464.00;1239.689;-5454.450;3087.559;  10.986; 469.1;334.223;39.168;10.927;7175.279;  0.000;  0.000;0.0000;2.25;-0.00;-84.25;84.25;1.325;1423.735;-5409.330;3087.560;-175.49;0.000;28.898
465.00;1239.643;-5454.044;3087.340;  10.525; 456.9;334.269;39.527;10.927;7175.279;  0.000;  0.000;0.0000;2.23;0.00;-84.36;84.36;1.300;1424.070;-5408.822;3087.340;-175.52;0.000;28.898
466.00;1239.599;-5453.649;3087.125;  10.076; 445.0;334.313;39.789;10.927;7175.279;  0.000;  0.000;0.0000;2.20;-0.00;-84.48;84.48;1.275;1424.406;-5408.325;3087.126;-175.55;0.000;28.898
467.00;1239.554;-5453.265;3086.917;   9.638; 433.3;334.355;39.962;10.927;7175.279;  0.000;  0.000;0.0000;2.16;0.00;-84.59;84.59;1.249;1424.743;-5407.839;3086.917;-175.58;0.000;28.898
468.00;1239.510;-5452.890;3086.713;   9.212; 422.0;334.395;40.058;10.927;7175.279;  0.000;  0.000;0.0000;2.12;0.00;-84.70;84.70;1.224;1425.080;-5407.362;3086.714;-175.61;0.000;28.898
469.00;1239.466;-5452.526;3086.515;   8.796; 411.1;334.433;40.087;10.927;7175.279;  0.000;  0.000;0.0000;2.08;-0.00;-84.82;84.82;1.199;1425.418;-5406.896;3086.515;-175.64;0.000;28.898
470.00;1239.422;-5452.171;3086.322;   8.392; 400.7;334.469;40.061;10.927;7175.279;  0.000;  0.000;0.0000;2.04;0.00;-84.93;84.93;1.175;1425.757;-5406.439;3086.322;-175.68;0.000;28.898
471.00;1239.379;-5451.825;3086.134;   7.997; 390.6;334.503;39.990;10.927;7175.279;  0.000;  0.000;0.0000;1.99;0.00;-85.05;85.05;1.151;1426.096;-5405.991;3086.134;-175.71;0.000;28.898
472.00;1239.332;-5451.455;3085.932;   7.574; 381.1;334.539;39.883;10.927;7175.279;  0.000;  0.000;0.0000;1.95;-0.00;-85.18;85.18;1.128;1426.470;-5405.508;3085.932;-175.75;0.000;28.898
473.00;1239.289;-5451.128;3085.753;   7.200; 369.6;334.570;39.443;10.725;7191.338;  0.000;  0.000;0.7475;2.11;0.00;-85.29;85.29;0.242;1426.810;-5405.078;3085.753;-175.79;0.845;28.898
474.00;1239.247;-5450.810;3085.579;   6.837; 358.6;334.600;38.773;10.522;7207.456;  0.000;  0.000;0.7475;2.11;-0.00;-85.41;85.41;0.241;1427.151;-5404.658;3085.579;-175.83;0.858;28.898
475.00;1239.206;-5450.503;3085.411;   6.485; 347.7;334.628;37.980;10.320;7223.633;  0.000;  0.000;0.7475;2.11;0.00;-85.53;85.53;0.239;1427.493;-5404.248;3085.411;-175.87;0.874;28.898
476.00;1239.165;-5450.204;3085.247;   6.143; 336.8;334.654;37.075;10.118;7239.868;  0.000;  0.000;0.7475;2.10;-0.00;-85.64;85.64;0.237;1427.836;-5403.847;3085.248;-175.91;0.894;28.898
477.00;1239.125;-5449.916;3085.089;   5.812; 326.0;334.679;36.069;9.915;7256.162;  0.000;  0.000;0.7475;2.09;-0.00;-85.76;85.76;0.234;1428.180;-5403.456;3085.089;-175.95;0.917;28.898
478.00;1239.085;-5449.636;3084.936;   5.492; 315.3;334.702;34.974;9.713;7272.515;  0.000;  0.000;0.7475;2.08;0.00;-85.88;85.88;0.231;1428.525;-5403.074;3084.936;-176.00;0.944;28.898
479.00;1239.046;-5449.367;3084.788;   5.183; 304.7;334.724;33.803;9.511;7288.927;  0.000;  0.000;0.7475;2.07;-0.00;-86.00;86.00;0.228;1428.870;-5402.702;3084.788;-176.05;0.975;28.898
480.00;1239.008;-5449.106;3084.644;   4.884; 294.2;334.745;32.568;9.308;7305.399;  0.000;  0.000;0.7475;2.06;0.00;-86.12;86.12;0.224;1429.217;-5402.338;3084.644;-176.10;1.010;28.898
481.00;1238.970;-5448.855;3084.506;   4.595; 283.9;334.764;31.280;9.106;7321.931;  0.000;  0.000;0.7475;2.04;-0.00;-86.24;86.24;0.220;1429.565;-5401.984;3084.506;-176.15;1.049;28.898
482.00;1238.934;-5448.613;3084.373;   4.317; 273.7;334.782;29.950;8.904;7338.523;  0.000;  0.000;0.7475;2.03;-0.00;-86.37;86.37;0.215;1429.913;-5401.639;3084.373;-176.21;1.094;28.898
483.00;1238.898;-5448.379;3084.244;   4.048; 263.6;334.799;28.589;8.701;7355.176;  0.000;  0.000;0.7475;2.01;-0.00;-86.49;86.49;0.209;1430.263;-5401.303;3084.244;-176.27;1.143;28.898
484.00;1238.863;-5448.155;3084.120;   3.790; 254.0;334.814;27.273;8.499;7371.891;  0.000;  0.000;0.7475;1.94;0.00;-86.61;86.61;0.185;1430.614;-5400.976;3084.120;-176.34;1.355;28.898
485.00;1238.828;-5447.938;3084.000;   3.541; 244.8;334.829;25.991;8.296;7388.668;  0.000;  0.000;0.7475;1.93;-0.00;-86.74;86.74;0.178;1430.966;-5400.656;3084.000;-176.41;1.419;28.898
486.00;1238.795;-5447.730;3083.885;   3.301; 235.7;334.842;24.695;8.094;7405.509;  0.000;  0.000;0.7475;1.92;0.00;-86.86;86.86;0.170;1431.319;-5400.345;3083.885;-176.48;1.491;28.898
487.00;1238.762;-5447.530;3083.774;   3.069; 226.7;334.855;23.392;7.892;7422.413;  0.000;  0.000;0.7475;1.91;0.00;-86.98;86.98;0.162;1431.672;-5400.042;3083.774;-176.56;1.570;28.898
488.00;1238.730;-5447.337;3083.667;   2.847; 217.8;334.866;22.089;7.689;7439.383;  0.000;  0.000;0.7475;1.89;0.00;-87.10;87.10;0.152;1432.027;-5399.746;3083.667;-176.64;1.659;28.898
489.00;1238.699;-5447.152;3083.564;   2.634; 209.1;334.877;20.793;7.487;7456.418;  0.000;  0.000;0.7475;1.88;0.00;-87.23;87.23;0.140;1432.383;-5399.458;3083.565;-176.73;1.759;28.898
490.00;1238.668;-5446.975;3083.466;   2.429; 200.5;334.886;19.509;7.285;7473.521;  0.000;  0.000;0.7475;1.87;0.00;-87.35;87.35;0.128;1432.740;-5399.177;3083.466;-176.83;1.871;28.898
491.00;1238.639;-5446.805;3083.372;   2.233; 192.0;334.895;18.242;7.082;7490.692;  0.000;  0.000;0.7475;1.86;0.00;-87.47;87.47;0.114;1433.099;-5398.904;3083.372;-176.94;1.997;28.898
492.00;1238.610;-5446.643;3083.281;   2.045; 183.6;334.903;16.997;6.880;7507.933;  0.000;  0.000;0.7475;1.84;0.00;-87.59;87.59;0.098;1433.458;-5398.639;3083.281;-177.05;2.139;28.898
493.00;1238.582;-5446.488;3083.195;   1.865; 175.4;334.911;15.778;6.677;7525.245;  0.000;  0.000;0.7475;1.83;0.00;-87.71;87.71;0.080;1433.818;-5398.380;3083.195;-177.18;2.300;28.898
494.00;1238.555;-5446.340;3083.112;   1.694; 167.3;334.917;14.589;6.475;7542.631;  0.000;  0.000;0.7475;1.82;0.00;-87.83;87.83;0.060;1434.180;-5398.129;3083.112;-177.31;2.483;28.898
495.00;1238.530;-5446.199;3083.033;   1.531; 159.2;334.923;13.433;6.273;7560.090;  0.000;  0.000;0.7475;1.81;0.00;-87.95;87.95;0.037;1434.542;-5397.884;3083.034;-177.46;2.691;28.898
496.00;1238.505;-5446.065;3082.959;   1.375; 151.3;334.929;12.313;6.070;7577.626;  0.000;  0.000;0.7475;1.80;0.00;-88.07;88.07;0.010;1434.906;-5397.647;3082.959;-177.63;2.931;28.898
497.00;1238.481;-5445.938;3082.887;   1.228; 143.5;334.933;11.225;5.868;7595.240;  0.000;  0.000;0.7475;1.80;0.00;-88.19;88.19;0.000;1435.271;-5397.416;3082.888;-177.81;3.209;28.898
498.00;1238.458;-5445.818;3082.820;   1.088; 135.5;334.938;10.154;5.666;7612.934;  0.000;  0.000;0.7475;1.81;-0.00;-88.30;88.30;0.000;1435.637;-5397.192;3082.820;-178.02;3.541;28.898
499.00;1238.436;-5445.705;3082.757;   0.957; 127.5;334.941;9.104;5.463;7630.711;  0.000;  0.000;0.7475;1.82;0.00;-88.42;88.42;0.000;1436.005;-5396.975;3082.757;-178.25;3.943;28.898
500.00;1238.415;-5445.598;3082.697;   0.833; 119.4;334.945;8.081;5.261;7648.572;  0.000;  0.000;0.7475;1.83;0.00;-88.53;88.53;0.000;1436.374;-5396.764;3082.697;-178.51;4.436;28.898
501.00;1238.395;-5445.499;3082.641;   0.717; 111.2;334.948;7.091;5.059;7666.520;  0.000;  0.000;0.7475;1.84;0.00;-88.64;88.64;0.000;1436.744;-5396.561;3082.641;-178.81;5.047;28.898
502.00;1238.377;-5445.407;3082.589;   0.610; 103.0;334.950;6.141;4.856;7684.558;  0.000;  0.000;0.7475;1.85;0.00;-88.75;88.75;0.000;1437.116;-5396.365;3082.589;-179.16;5.820;28.898
503.00;1238.360;-5445.322;3082.542;   0.511;  94.6;334.952;5.236;4.654;7702.688;  0.000;  0.000;0.7475;1.85;-0.00;-88.86;88.86;0.000;1437.489;-5396.176;3082.542;-179.57;6.817;28.898
504.00;1238.344;-5445.244;3082.498;   0.421;  86.2;334.954;4.382;4.451;7720.914;  0.000;  0.000;0.7475;1.86;-0.00;-88.97;88.97;0.000;1437.864;-5395.994;3082.498;179.94;8.135;28.898
505.00;1238.329;-5445.174;3082.458;   0.339;  77.6;334.955;3.586;4.249;7739.237;  0.000;  0.000;0.7475;1.87;0.00;-89.08;89.08;0.000;1438.240;-5395.819;3082.458;179.35;9.929;28.898
506.00;1238.316;-5445.111;3082.423;   0.265;  69.0;334.956;2.854;4.047;7757.663;  0.000;  0.000;0.7475;1.89;-0.00;-89.19;89.19;0.000;1438.618;-5395.652;3082.423;178.61;12.461;28.898
507.00;1238.304;-5445.055;3082.391;   0.200;  60.2;334.957;2.193;3.844;7776.194;  0.000;  0.000;0.7475;1.90;0.00;-89.30;89.30;0.000;1438.998;-5395.492;3082.391;177.65;16.208;28.898
508.00;1238.294;-5445.007;3082.364;   0.144;  51.3;334.958;1.607;3.642;7794.833;  0.000;  0.000;0.7475;1.91;-0.00;-89.40;89.40;0.000;1439.379;-5395.340;3082.364;176.37;22.100;28.898
509.00;1238.285;-5444.967;3082.341;   0.097;  42.3;334.958;1.103;3.440;7813.585;  0.000;  0.000;0.7475;1.92;0.00;-89.51;89.51;0.000;1439.762;-5395.195;3082.341;174.57;8.453;28.898
510.00;1238.278;-5444.935;3082.323;   0.059;  33.3;334.958;0.687;3.237;7832.453;  0.000;  0.000;0.7475;1.93;0.00;-89.61;89.61;0.000;1440.147;-5395.058;3082.323;171.83;13.570;28.898
511.00;1238.273;-5444.910;3082.309;   0.030;  24.0;334.959;0.364;3.035;7851.441;  0.000;  0.000;0.7475;1.94;-0.00;-89.71;89.71;0.000;1440.535;-5394.928;3082.309;167.14;25.604;28.898
512.00;1238.269;-5444.893;3082.299;   0.011;  14.7;334.959;0.140;2.832;7870.554;  0.000;  0.000;0.7475;1.96;0.00;-89.81;89.81;0.000;1440.924;-5394.806;3082.300;157.37;66.639;28.898
513.00;1238.267;-5444.885;3082.295;   0.000;   5.0;334.959;0.019;2.628;7889.989;  0.000;  0.000;0.7554;1.99;0.00;-89.90;89.90;0.000;1441.315;-5394.693;3082.295;128.14;506.346;28.898
513.15;1238.267;-5444.884;3082.294;   0.000;   3.6;334.959;0.008;2.597;7892.918;  0.000;  0.000;0.7554;1.99;-0.00;-89.91;89.91;0.570;1441.354;-5394.682;3082.294;115.77;0.000;28.898
