#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
111.10;-2691.144;-4547.922;3630.157;  33.095; 950.2;16.155;5.909;135.638;2003.503;  0.000;  0.000;1.0000;2.75;3.57;51.11;54.66;0.200;-2654.211;-4569.575;3630.157;-90.18;0.000;34.487
112.10;-2691.640;-4548.742;3630.081;  33.841; 969.8;16.756;5.540;133.147;2030.681;  0.000;  0.000;1.0000;2.78;3.52;50.85;54.35;0.200;-2654.367;-4570.592;3630.081;-90.18;0.000;34.482
113.10;-2692.145;-4549.577;3629.999;  34.600; 989.6;17.374;5.183;130.655;2058.105;  0.000;  0.000;1.0000;2.80;3.48;50.59;54.04;0.200;-2654.532;-4571.626;3629.999;-90.18;0.000;34.476
114.10;-2692.661;-4550.430;3629.911;  35.371;1009.6;18.007;4.839;128.164;2085.779;  0.000;  0.000;1.0000;2.83;3.43;50.33;53.73;0.200;-2654.707;-4572.676;3629.911;-90.18;0.000;34.470
115.10;-2693.186;-4551.299;3629.816;  36.155;1030.0;18.657;4.509;125.672;2113.708;  0.000;  0.000;1.0000;2.85;3.37;50.07;53.42;0.200;-2654.892;-4573.743;3629.816;-90.18;0.000;34.464
116.10;-2693.723;-4552.185;3629.714;  36.952;1050.7;19.323;4.193;123.181;2141.897;  0.000;  0.000;1.0000;2.88;3.32;49.82;53.11;0.200;-2655.087;-4574.827;3629.714;-90.19;0.000;34.458
117.10;-2694.269;-4553.089;3629.606;  37.761;1071.7;20.005;3.892;120.689;2170.349;  0.000;  0.000;1.0000;2.91;3.26;49.57;52.80;0.200;-2655.292;-4575.929;3629.606;-90.19;0.000;34.452
118.10;-2694.826;-4554.010;3629.491;  38.584;1092.9;20.705;3.604;118.197;2199.070;  0.000;  0.000;1.0000;2.94;3.19;49.33;52.50;0.200;-2655.508;-4577.049;3629.491;-90.19;0.000;34.446
119.10;-2695.395;-4554.949;3629.369;  39.420;1114.5;21.422;3.331;115.706;2228.065;  0.000;  0.000;1.0000;2.97;3.13;49.09;52.19;0.200;-2655.734;-4578.186;3629.369;-90.19;0.000;34.440
120.10;-2695.974;-4555.906;3629.240;  40.269;1136.4;22.157;3.072;113.214;2257.339;  0.000;  0.000;1.0000;3.00;3.06;48.85;51.88;0.200;-2655.971;-4579.342;3629.240;-90.19;0.000;34.433
121.10;-2696.564;-4556.881;3629.103;  41.132;1158.6;22.910;2.827;110.723;2286.897;  0.000;  0.000;1.0000;3.03;2.99;48.61;51.57;0.200;-2656.218;-4580.516;3629.103;-90.19;0.000;34.426
122.10;-2697.165;-4557.875;3628.958;  42.008;1181.1;23.680;2.597;108.231;2316.745;  0.000;  0.000;1.0000;3.06;2.91;48.38;51.26;0.200;-2656.477;-4581.709;3628.958;-90.19;0.000;34.419
123.10;-2697.778;-4558.888;3628.806;  42.898;1204.0;24.469;2.380;105.739;2346.888;  0.000;  0.000;1.0000;3.09;2.84;48.14;50.95;0.200;-2656.746;-4582.920;3628.806;-90.19;0.000;34.412
124.10;-2698.402;-4559.919;3628.646;  43.802;1227.2;25.277;2.176;103.248;2377.332;  0.000;  0.000;1.0000;3.12;2.76;47.92;50.64;0.200;-2657.027;-4584.151;3628.646;-90.19;0.000;34.405
125.10;-2699.037;-4560.970;3628.478;  44.721;1250.7;26.104;1.986;100.756;2408.083;  0.000;  0.000;1.0000;3.15;2.68;47.69;50.33;0.200;-2657.319;-4585.401;3628.478;-90.20;0.000;34.398
126.10;-2699.685;-4562.040;3628.301;  45.653;1274.6;26.950;1.808;98.265;2439.147;  0.000;  0.000;1.0000;3.18;2.60;47.46;50.03;0.200;-2657.622;-4586.671;3628.301;-90.20;0.000;34.390
127.10;-2700.345;-4563.129;3628.116;  46.600;1298.8;27.816;1.643;95.773;2470.530;  0.000;  0.000;1.0000;3.21;2.51;47.24;49.72;0.200;-2657.937;-4587.961;3628.116;-90.20;0.000;34.382
128.10;-2701.016;-4564.239;3627.923;  47.561;1323.4;28.702;1.489;93.282;2502.240;  0.000;  0.000;1.0000;3.25;2.42;47.02;49.41;0.200;-2658.264;-4589.270;3627.923;-90.20;0.000;34.374
129.10;-2701.700;-4565.369;3627.720;  48.537;1348.3;29.609;1.347;90.790;2534.283;  0.000;  0.000;1.0000;3.28;2.34;46.80;49.10;0.200;-2658.603;-4590.601;3627.720;-90.20;0.000;34.366
130.10;-2702.397;-4566.520;3627.508;  49.527;1373.6;30.535;1.216;88.298;2566.665;  0.000;  0.000;1.0000;3.32;2.25;46.58;48.79;0.200;-2658.953;-4591.952;3627.508;-90.20;0.000;34.358
131.10;-2703.106;-4567.691;3627.287;  50.533;1399.3;31.483;1.095;85.807;2599.394;  0.000;  0.000;1.0000;3.35;2.15;46.37;48.48;0.200;-2659.316;-4593.324;3627.287;-90.20;0.000;34.349
132.10;-2703.828;-4568.884;3627.056;  51.554;1425.4;32.453;0.984;83.315;2632.478;  0.000;  0.000;1.0000;3.39;2.06;46.16;48.17;0.200;-2659.692;-4594.717;3627.056;-90.20;0.000;34.341
133.10;-2704.563;-4570.098;3626.816;  52.590;1451.9;33.443;0.882;80.824;2665.925;  0.000;  0.000;1.0000;3.43;1.97;45.94;47.86;0.200;-2660.080;-4596.132;3626.816;-90.20;0.000;34.332
134.10;-2705.311;-4571.333;3626.566;  53.641;1478.7;34.456;0.789;78.332;2699.741;  0.000;  0.000;1.0000;3.47;1.87;45.73;47.56;0.200;-2660.481;-4597.569;3626.565;-90.20;0.000;34.323
135.10;-2706.072;-4572.591;3626.305;  54.709;1506.0;35.492;0.704;75.841;2733.936;  0.000;  0.000;1.0000;3.51;1.77;45.52;47.25;0.200;-2660.894;-4599.028;3626.305;-90.20;0.000;34.313
136.10;-2706.847;-4573.871;3626.034;  55.792;1533.7;36.550;0.626;73.349;2768.519;  0.000;  0.000;1.0000;3.55;1.67;45.32;46.94;0.200;-2661.321;-4600.509;3626.034;-90.21;0.000;34.304
137.10;-2707.636;-4575.173;3625.752;  56.890;1561.8;37.631;0.556;70.857;2803.496;  0.000;  0.000;1.0000;3.59;1.57;45.11;46.63;0.200;-2661.761;-4602.014;3625.752;-90.21;0.000;34.294
138.10;-2708.439;-4576.498;3625.459;  58.005;1590.4;38.736;0.493;68.366;2838.879;  0.000;  0.000;1.0000;3.63;1.47;44.91;46.32;0.200;-2662.215;-4603.541;3625.459;-90.21;0.000;34.284
139.10;-2709.255;-4577.847;3625.155;  59.137;1619.4;39.865;0.436;65.874;2874.677;  0.000;  0.000;1.0000;3.67;1.37;44.70;46.01;0.200;-2662.682;-4605.092;3625.155;-90.21;0.000;34.274
140.10;-2710.086;-4579.219;3624.839;  60.285;1648.8;41.018;0.384;63.383;2910.899;  0.000;  0.000;1.0000;3.72;1.27;44.50;45.70;0.200;-2663.163;-4606.666;3624.839;-90.21;0.000;34.264
141.10;-2710.932;-4580.615;3624.512;  61.449;1678.7;42.196;0.338;60.891;2947.555;  0.000;  0.000;1.0000;3.76;1.17;44.30;45.39;0.200;-2663.658;-4608.265;3624.512;-90.21;0.000;34.253
142.10;-2711.792;-4582.035;3624.173;  62.630;1709.1;43.400;0.296;58.400;2984.656;  0.000;  0.000;1.0000;3.81;1.07;44.10;45.09;0.200;-2664.168;-4609.888;3624.173;-90.21;0.000;34.242
143.10;-2712.667;-4583.479;3623.821;  63.829;1740.0;44.629;0.259;55.908;3022.213;  0.000;  0.000;1.0000;3.85;0.97;43.91;44.78;0.200;-2664.692;-4611.536;3623.821;-90.21;0.000;34.231
144.10;-2713.557;-4584.949;3623.457;  65.045;1771.3;45.884;0.227;53.416;3060.237;  0.000;  0.000;1.0000;3.90;0.87;43.71;44.47;0.200;-2665.230;-4613.209;3623.457;-90.21;0.000;34.220
145.10;-2714.463;-4586.444;3623.079;  66.278;1803.2;47.165;0.197;50.925;3098.741;  0.000;  0.000;1.0000;3.95;0.77;43.51;44.16;0.200;-2665.784;-4614.908;3623.079;-90.21;0.000;34.208
146.10;-2715.384;-4587.964;3622.689;  67.529;1835.6;48.474;0.171;48.433;3137.735;  0.000;  0.000;1.0000;4.00;0.68;43.32;43.85;0.200;-2666.352;-4616.632;3622.689;-90.21;0.000;34.197
147.10;-2716.321;-4589.511;3622.285;  68.797;1868.5;49.810;0.148;45.942;3177.234;  0.000;  0.000;1.0000;4.05;0.59;43.12;43.54;0.200;-2666.936;-4618.383;3622.285;-90.21;0.000;34.185
148.10;-2717.274;-4591.084;3621.867;  70.084;1901.9;51.174;0.128;43.450;3217.249;  0.000;  0.000;1.0000;4.11;0.52;42.93;43.23;0.200;-2667.535;-4620.161;3621.867;-90.22;0.000;34.172
149.10;-2718.244;-4592.683;3621.436;  71.389;1936.0;52.566;0.111;40.958;3257.795;  0.000;  0.000;1.0000;4.16;0.46;42.74;42.92;0.200;-2668.150;-4621.965;3621.436;-90.22;0.000;34.160
150.10;-2719.230;-4594.310;3620.989;  72.713;1970.5;53.987;0.095;38.467;3298.887;  0.000;  0.000;1.0000;4.22;0.43;42.55;42.62;0.200;-2668.781;-4623.798;3620.989;-90.22;0.000;34.147
151.10;-2720.233;-4595.965;3620.528;  74.055;2005.7;55.438;0.081;35.975;3340.538;  0.000;  0.000;1.0000;4.28;-0.43;42.36;42.31;0.200;-2669.429;-4625.658;3620.528;-90.22;0.000;34.134
152.10;-2721.253;-4597.647;3620.052;  75.416;2041.5;56.919;0.070;33.484;3382.764;  0.000;  0.000;1.0000;4.34;-0.46;42.17;42.00;0.200;-2670.093;-4627.546;3620.052;-90.22;0.000;34.121
153.10;-2722.290;-4599.359;3619.560;  76.797;2077.9;58.431;0.059;30.992;3425.582;  0.000;  0.000;1.0000;4.40;-0.51;41.98;41.69;0.200;-2670.773;-4629.463;3619.560;-90.22;0.000;34.107
154.10;-2723.345;-4601.099;3619.052;  78.197;2114.9;59.974;0.051;28.501;3469.009;  0.000;  0.000;1.0000;4.46;-0.59;41.79;41.38;0.200;-2671.471;-4631.410;3619.052;-90.22;0.000;34.093
155.10;-2724.417;-4602.868;3618.527;  79.617;2152.5;61.548;0.043;26.009;3513.061;  0.000;  0.000;1.0000;4.53;-0.68;41.61;41.07;0.200;-2672.186;-4633.386;3618.527;-90.22;0.000;34.079
156.10;-2725.508;-4604.667;3617.986;  81.057;2190.9;63.155;0.036;23.517;3557.757;  0.000;  0.000;1.0000;4.59;-0.78;41.42;40.76;0.200;-2672.918;-4635.393;3617.986;-90.22;0.000;34.065
157.10;-2726.618;-4606.497;3617.428;  82.517;2229.9;64.795;0.031;21.026;3603.116;  0.000;  0.000;1.0000;4.66;-0.89;41.23;40.45;0.200;-2673.669;-4637.430;3617.428;-90.22;0.000;34.050
158.10;-2727.746;-4608.358;3616.853;  83.997;2269.6;66.468;0.026;18.534;3649.159;  0.000;  0.000;1.0000;4.73;-1.00;41.05;40.15;0.200;-2674.437;-4639.498;3616.853;-90.22;0.000;34.035
159.10;-2728.893;-4610.249;3616.259;  85.499;2310.1;68.175;0.022;16.043;3695.906;  0.000;  0.000;1.0000;4.80;-1.11;40.86;39.84;0.200;-2675.224;-4641.598;3616.259;-90.22;0.000;34.020
160.10;-2730.060;-4612.173;3615.647;  87.021;2351.3;69.918;0.000;13.551;3743.379;  0.000;  0.000;1.0000;4.88;-1.23;40.68;39.53;0.200;-2676.030;-4643.731;3615.647;-90.22;0.000;34.004
161.10;-2731.246;-4614.129;3615.016;  88.565;2393.3;71.696;0.000;11.061;3791.564;  0.000;  0.000;0.9900;4.91;-1.35;40.50;39.22;0.200;-2676.854;-4645.896;3615.016;-90.22;0.000;33.988
162.10;-2732.452;-4616.118;3614.366;  90.130;2433.2;73.509;0.000;8.726;3837.472;  0.000;  0.000;0.8900;4.48;-1.47;40.32;38.91;0.200;-2677.698;-4648.093;3614.366;-90.23;0.000;33.972
163.10;-2733.676;-4618.135;3613.698;  91.714;2468.9;75.355;0.000;6.639;3879.075;  0.000;  0.000;0.7900;4.03;-1.59;40.14;38.60;0.200;-2678.559;-4650.320;3613.698;-90.23;0.000;33.955
164.10;-2734.915;-4620.178;3613.013;  93.313;2500.1;77.231;0.000;4.801;3916.186;  0.000;  0.000;0.6900;3.56;-1.72;39.96;38.29;0.200;-2679.434;-4652.573;3613.013;-90.23;0.000;33.938
165.10;-2736.168;-4622.242;3612.311;  94.925;2526.7;79.133;0.000;3.213;3948.631;  0.000;  0.000;0.5900;3.08;-1.84;39.79;38.00;0.200;-2680.323;-4654.848;3612.311;-90.23;0.000;33.921
175.10;-2748.690;-4642.834;3604.884; 110.808;2493.8;98.411;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;0.60;38.28;38.88;0.200;-2689.186;-4677.551;3604.884;-90.88;0.000;33.748
200.10;-2778.392;-4691.312;3584.018; 146.666;2355.2;146.250;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;5.08;34.23;39.31;0.200;-2709.646;-4731.352;3584.018;-91.00;0.000;33.318
225.10;-2805.780;-4735.494;3559.936; 177.048;2232.4;193.617;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;10.01;29.72;39.73;0.200;-2727.675;-4780.909;3559.936;-91.12;0.000;32.893
250.10;-2830.014;-4775.885;3532.706; 202.002;2155.7;240.574;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;18.52;24.40;40.15;0.200;-2743.292;-4826.238;3532.706;-91.24;0.000;32.471
275.10;-2843.231;-4816.993;3502.386; 221.568;2070.7;287.172;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;23.74;19.04;40.57;0.200;-2756.510;-4867.345;3502.386;-91.37;0.000;32.052
300.10;-2854.060;-4853.882;3469.031; 235.777;2007.0;333.777;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;29.52;13.30;40.98;0.200;-2767.338;-4904.235;3469.031;-91.49;0.000;31.635
325.10;-2862.505;-4886.548;3432.688; 244.650;1966.3;380.369;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;35.71;7.27;41.40;0.200;-2775.783;-4936.900;3432.688;-91.61;0.000;31.219
350.10;-2868.570;-4914.979;3393.401; 248.202;1949.8;426.968;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;42.14;1.06;41.81;0.200;-2781.848;-4965.332;3393.401;-91.73;0.000;30.804
375.10;-2872.252;-4939.158;3351.208; 246.438;1958.0;473.618;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;48.64;-5.18;42.22;1.600;-2785.530;-4989.511;3351.208;-91.85;0.000;30.389
400.10;-2873.547;-4959.062;3306.143; 239.356;1990.6;520.373;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;55.04;-11.29;42.63;1.600;-2786.825;-5009.414;3306.143;-91.98;0.000;29.974
425.10;-2872.446;-4974.658;3258.236; 226.944;2046.6;567.294;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;61.21;-17.14;43.05;1.600;-2785.724;-5025.011;3258.236;-92.10;0.000;29.557
450.10;-2868.936;-4985.910;3207.511; 209.183;2124.6;614.450;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;67.04;-22.63;43.46;1.600;-2782.214;-5036.262;3207.511;-92.23;0.000;29.138
475.10;-2868.286;-4989.837;3153.995; 186.045;2197.6;661.338;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;71.92;-28.04;43.88;1.600;-2776.280;-5043.124;3153.991;-92.35;0.000;28.717
500.10;-2869.051;-4987.188;3097.704; 157.494;2315.2;708.226;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;77.00;-32.69;44.30;1.600;-2767.899;-5045.543;3097.692;-92.48;0.000;28.292
525.10;-2867.246;-4980.107;3038.648; 123.483;2449.0;755.627;0.000;1.996;3973.715;  0.000;  0.000;0.0000;0.00;81.61;-36.89;44.73;1.600;-2757.049;-5043.459;3038.629;-92.62;0.000;27.864
550.10;-2862.817;-4968.537;2976.836;  83.958;2597.4;803.622;0.034;1.996;3973.715;  0.000;  0.000;0.0000;0.02;85.80;-40.64;45.16;1.600;-2743.699;-5036.803;2976.811;-92.75;0.000;27.430
